,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Area_Suburban,Area_Urban,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Churn_Yes,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
8226,1679,3,37,21599.58,12.857610000000001,4,1,0,43.504529999999995,147.4738,3874.3621439999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
8227,402,1,20,20843.03,7.2463679999999995,15,2,1,52.86954,194.9992,4871.832686,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0
8228,505,0,26,63352.12,14.984820000000001,11,0,0,71.70793,137.4872,6039.331412,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
8229,5659,0,52,31234.72,10.939169999999999,13,0,0,57.727380000000004,149.9741,5456.006313,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0
8230,135,2,71,69232.25,3.624683,10,0,0,61.28236,220.1185,5471.244549,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1
8231,411,0,49,71166.06,14.937679999999999,10,2,1,51.87037,225.132,5293.295324000001,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0
8232,20952,3,76,19546.62,9.545938,15,2,0,46.2718,169.9378,4047.773653,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0
8233,0,2,67,24367.72,11.56322,12,1,0,51.22665,129.9598,4847.193795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
8234,5402,1,56,43492.61,12.53408,16,1,1,58.85409,162.447,5582.846082,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
8235,5058,1,51,111442.1,10.02345,11,0,0,47.378240000000005,149.9621,4233.171811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
8236,8075,2,72,53458.43,15.80514,15,0,0,69.54041,225.132,6727.30047,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0
8237,402,1,66,16769.53,18.450229999999998,12,0,0,44.722409999999996,175.0062,4382.473953,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0
8238,398,0,43,12944.52,12.32015,9,0,0,68.54711999999999,127.4421,6208.310064,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8239,1537,1,24,18336.35,9.438457000000001,14,2,0,57.06365,195.0062,5117.897336999999,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1
8240,7536,1,46,23456.98,7.778344000000001,18,2,1,50.14744,192.4567,4466.695172,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
8241,166,1,45,20316.98,8.020199,12,2,0,55.29606,159.9349,4824.342843,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0
8242,294,2,71,68803.52,10.77725,7,1,0,56.3981,159.9349,4899.242020000001,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
8243,9510,3,51,43850.44,14.024170000000002,11,1,1,69.13685,287.6427,6462.269067,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0
8244,5115,3,45,12616.3,10.20316,13,0,0,70.89738,275.1336,6621.872123,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1
8245,9956,0,71,43468.48,7.563689,17,0,0,45.93241,232.6378,4718.2019310000005,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0
8246,22836,2,87,20782.03,6.252582,12,0,0,70.14712,182.4676,6036.455962,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1
8247,161,0,58,18436.32,8.282233999999999,8,0,0,45.92276,137.4872,3903.9205520000005,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
8248,41563,1,53,44554.14,7.891108,17,1,0,62.841680000000004,220.1615,5780.016925,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0
8249,902,3,60,42104.22,11.675460000000001,9,2,0,69.68937,157.4836,6004.729268,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0
8250,36959,0,38,26353.03,6.445166,12,0,0,63.646209999999996,169.9378,5503.6294450000005,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1
8251,392,0,76,35415.95,12.367239999999999,7,3,0,70.4936,204.9496,6099.562776,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0
8252,145,0,48,18498.45,7.8157570000000005,12,2,0,48.56433,194.9525,4807.1207509999995,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0
8253,2171,2,45,43096.85,8.01759,14,0,0,58.06194,139.9349,5581.366717,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
8254,1081,4,68,146590.9,12.78761,14,1,0,63.86146,167.4564,5540.602926,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
8255,490,0,23,12881.49,10.51765,17,1,1,60.97619,210.127,5659.896946,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0
8256,689,0,80,12473.92,11.794189999999999,15,1,0,52.87464,182.447,4569.936965999999,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
8257,69,4,44,14876.79,6.5936580000000005,11,0,0,61.4943,242.6281,5774.455432,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0
8258,2325,0,19,5156.97,11.64392,14,2,0,58.15583,245.1283,5974.298824,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1
8259,3223,5,47,4986.92,7.853321,11,2,0,52.39253,112.4551,4534.558824000001,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8260,335,3,63,35901.58,6.406512,10,2,1,63.5224,169.9671,5571.995482,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
8261,1068,4,30,38373.52,7.763471000000001,5,0,1,60.1501,140.0013,5758.657128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0
8262,8981,0,71,92399.2,11.28086,11,0,0,54.97976,119.9568,5116.164536,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
8263,845,0,46,9310.14,6.9272979999999995,16,0,0,63.280519999999996,229.9931,5766.345961999999,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
8264,29,3,70,45249.29,9.988954,11,1,0,63.01044,217.4725,5683.580246,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1
8265,5273,8,24,39594.01,3.39885,18,2,0,48.9954,230.1051,4940.002327,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0
8266,23230,1,25,48702.23,12.47071,14,1,0,58.280080000000005,265.1283,5629.152029999999,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0
8267,12389,1,62,20921.95,8.623899,10,0,1,54.68337,245.1457,5179.277309,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0
8268,319,1,30,52758.91,11.46155,14,1,0,69.56109000000001,182.4833,6037.093005,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
8269,37080,0,67,17899.79,8.565617999999999,14,0,0,52.64455,139.9568,4571.4966,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
8270,507,1,73,45512.2,11.540339999999999,13,0,0,54.87839,167.4847,5362.5986840000005,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0
8271,5985,1,66,72870.66,13.83085,9,3,1,69.7211,174.9699,6525.625338,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0
8272,516,3,74,19659.9,6.115623,14,0,1,55.15571,152.4907,4907.861735,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0
8273,7263,0,65,18833.25,9.430403,15,1,1,52.95508,235.1884,4979.3278740000005,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0
8274,12063,0,54,80751.69,5.663817,11,0,0,57.92383,124.9935,4887.181609,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
8275,54190,8,34,47088.97,10.3909,13,1,1,71.15596,139.965,6783.004249,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
8276,1098,1,87,38131.01,6.185475,10,1,0,39.272890000000004,179.9476,3354.624637,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0
8277,1239,1,37,63467.94,8.366414,10,0,0,71.67868,222.6143,6872.209499,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0
8278,4370,8,24,59226.92,7.048178999999999,16,0,1,59.28333000000001,174.9755,5634.80523,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0
8279,301,1,41,15651.78,10.09753,13,0,1,69.70982,167.4564,6015.97413,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
8280,12390,1,88,87907.66,12.108130000000001,13,0,0,67.92804,267.6647,6208.609729,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0
8281,30975,4,30,51460.33,9.604057000000001,16,0,3,56.7613,107.4958,5409.035513000001,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
8282,14555,2,64,10471.59,9.379331,16,0,0,52.58546,240.1149,4849.21743,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1
8283,28744,0,66,43588.1,8.486165,15,1,0,61.85981999999999,252.6378,5626.157729,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0
8284,12908,1,55,12702.36,10.71778,14,2,0,54.360319999999994,132.5127,4871.680899,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0
8285,1134,1,76,25350.75,8.130367,9,0,0,65.19187,220.1149,6225.5260960000005,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0
8286,2431,0,29,6988.17,12.73528,12,1,0,71.44569,104.9923,6087.732666,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
8287,6165,2,41,23120.09,12.989930000000001,8,0,0,71.50838,149.9621,6273.914368,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
8288,3101,0,26,10064.84,4.484084999999999,10,1,0,69.9386,114.9728,5880.090684000001,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
8289,1446,2,76,29993.81,6.909161999999999,13,2,0,68.47117,147.4783,5811.727081,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
8290,23329,1,32,19594.02,7.552433000000001,13,2,1,57.810390000000005,230.1344,5445.458747,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0
8291,6039,2,61,43750.46,9.644708999999999,8,1,0,48.599059999999994,204.96099999999998,4486.299295000001,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0
8292,830,3,19,63977.13,6.008081,15,0,0,70.00545,117.4835,6160.553033,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
8293,1720,1,39,48908.22,9.624033,8,3,0,64.37488,177.6508,5916.705233,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0
8294,11268,1,41,13549.81,8.477589,8,2,1,55.718090000000004,184.96099999999998,5517.899709,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0
8295,949,6,26,31716.91,4.068396,16,0,1,54.73234,174.9768,5514.354742,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0
8296,1261,3,47,13978.55,8.952255000000001,16,1,1,67.83633,114.9728,5731.337685,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
8297,30935,2,44,51669.46,11.7614,8,0,2,61.915530000000004,192.4705,5549.111256,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0
8298,0,3,55,23095.6,11.84008,8,4,0,67.35636,137.4392,5786.391502,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0
8299,86,4,19,12378.01,14.8515,9,1,1,57.527,92.45514,5347.491386,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8300,29154,8,19,70962.7,12.1247,16,0,1,61.753930000000004,245.1283,6562.450390999999,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0
8301,960,1,29,26661.36,8.58683,13,1,1,71.92785,182.4608,6327.647329,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
8302,49907,0,48,26480.5,10.857289999999999,11,0,0,69.16679,114.9509,6259.287322,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
8303,710,2,25,41467.56,7.40371,14,1,0,65.22821,210.1563,6135.261321,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1
8304,2594,3,74,23519.01,8.838694,8,0,0,52.1213,157.4698,4356.229848,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
8305,202,6,88,82535.24,8.10792,12,0,0,69.22914,252.62400000000002,6261.739568,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0
8306,168,0,37,25050.64,7.940397,15,0,1,66.29517,134.9509,5646.563818,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
8307,15589,1,84,42034.08,9.158930999999999,13,0,0,55.674209999999995,167.4564,4724.945111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0
8308,1570,0,53,17413.73,13.057139999999999,11,1,0,67.23058,187.6094,6365.24676,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
8309,6524,3,45,63708.34,7.71243,12,1,0,64.46474,150.0208,5712.7210509999995,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0
8310,14989,0,31,23191.81,9.894645,11,0,0,46.848440000000004,220.1149,4839.25878,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
8311,5705,3,36,19364.23,7.500922,9,0,0,62.08563,265.1283,5966.47536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0
8312,1509,0,73,9950.46,9.093378999999999,12,1,0,52.59645,210.127,4809.347606,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0
8313,14479,3,65,52360.6,6.583500999999999,12,1,3,56.79639,117.4392,5348.891613000001,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
8314,728,5,85,65012.85,7.761601,16,2,0,60.70855,149.9483,5209.217209,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0
8315,22073,1,60,105005.6,7.612941,12,0,0,63.96787,162.5007,5493.632538,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0
8316,29404,3,71,10922.91,13.32505,7,1,1,54.591440000000006,165.0182,4971.679712,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0
8317,30785,2,89,54859.16,10.1755,12,1,0,44.215720000000005,262.6106,4222.497317,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0
8318,12823,9,62,9230.18,13.00811,12,3,0,37.05135,184.9939,3756.6422390000002,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0
8319,1599,4,65,37004.73,8.816742999999999,9,0,0,66.44706,169.9378,5767.740142000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
8320,103732,0,37,23239.84,13.231229999999998,7,1,0,64.52797,245.1457,6037.103765999999,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0
8321,18074,3,55,14106.94,11.7697,14,1,0,45.62851,175.1331,4267.521539,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0
8322,256,3,60,29753.9,13.19849,12,0,0,66.16108,210.127,6008.726494,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0
8323,2917,1,76,9802.05,12.765360000000001,11,2,2,43.91274,192.4705,3938.3008640000003,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
8324,64,3,35,45166.7,8.637922,6,0,1,61.69408000000001,204.96099999999998,5593.020458,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0
8325,446,2,72,14761.9,9.540415,7,2,2,67.02374,127.4783,6037.450539,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
8326,952,1,79,113593.3,7.172198,10,2,0,44.24001,172.4404,4378.519675,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
8327,41276,1,73,20618.01,10.08633,15,1,0,56.67924,204.9634,5042.032681000001,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0
8328,778,1,54,52756.23,9.722124,14,1,1,58.59644,139.9568,5085.534857,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0
8329,28049,3,82,89484.89,12.74981,11,2,0,53.47075,92.5018,4445.615287,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
8330,1431,0,43,6825.46,12.84155,15,1,0,55.83128000000001,207.6386,5122.454947,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0
8331,1020,1,71,29732.11,6.519561,11,1,0,71.31142,124.9643,5804.942334,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
8332,2311,1,74,23283.85,5.819783999999999,13,1,0,49.592220000000005,117.4872,4596.408358,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0
8333,14659,1,78,83983.27,5.9828410000000005,12,0,1,40.211090000000006,210.138,3784.9653710000002,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0
8334,4388,1,27,4498.71,17.46416,13,2,0,63.3194,164.9715,6050.815837,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0
8335,693,0,78,51371.19,12.88716,10,2,1,47.867459999999994,242.6326,4430.367889,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0
8336,115,4,18,16151.73,7.692978999999999,9,1,1,60.45695,222.6281,6227.256543,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1
8337,74413,1,18,30686.01,7.070032,14,2,0,66.02069,124.9607,6108.607607,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
8338,5016,3,52,20240.87,8.732089,12,0,0,66.13718,157.4836,5739.899898,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
8339,8720,3,35,3157.81,15.278270000000001,12,3,2,65.13745,184.9647,5807.53439,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1
8340,1928,3,38,62064.97,15.18246,9,1,0,71.68831999999999,182.4538,6273.353878,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0
8341,1122,5,37,47777.77,14.62375,16,0,0,40.785340000000005,157.4698,3610.264679,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0
8342,39,1,89,28658.87,13.26656,4,4,1,70.77468,169.9378,6033.5813450000005,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0
8343,25,4,51,30913.36,13.2899,8,3,1,65.93469,117.47200000000001,5765.178653,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0
8344,4308,4,84,54091.65,8.2556,11,3,2,57.26943000000001,169.9671,5107.688262,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0
8345,4389,1,49,11267.89,6.764861,11,1,2,63.71082,117.4686,5832.660558,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
8346,43461,1,85,22535.7,10.03575,12,1,0,67.49463,245.175,6225.546359,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0
8347,1128,8,37,30049.79,7.7752479999999995,10,2,1,43.04477,134.9509,3905.467558,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
8348,1162,2,60,13547.69,11.58313,13,0,0,42.25122,207.4974,3878.814514,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0
8349,3860,0,73,46826.7,7.802713000000001,12,4,0,65.47514,127.48200000000001,5446.877589,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
8350,843,1,43,21569.82,7.5990649999999995,14,0,0,44.57297,92.48801999999999,3788.1396700000005,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
8351,1116,4,24,113912.9,11.89461,14,0,0,65.52159,129.9483,6233.347563,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
8352,70,0,29,35989.93,9.230836,13,2,0,52.53037,169.9447,4636.42318,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0
8353,1046,2,25,23449.18,9.889813,17,1,1,48.03223,182.4433,4896.176201,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
8354,42812,8,57,33692.36,10.58605,12,1,1,71.53791,162.4538,6766.152872,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0
8355,9399,0,79,74519.58,15.417229999999998,8,1,0,51.41852,194.9882,4505.604532,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0
8356,2491,0,62,25647.81,9.021887,10,0,0,58.4866,240.1149,5277.732479,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0
8357,33953,1,32,44165.04,10.47355,10,2,0,48.497890000000005,217.4725,4557.472307,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1
8358,119,2,24,37694.14,8.645692,10,0,1,59.49864,139.9678,5311.713263000001,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0
8359,3365,0,57,21253.32,4.612988,6,0,0,60.083819999999996,179.9794,5229.143504,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1
8360,1148,3,75,49737.57,12.54984,11,0,0,50.94315,162.4676,4946.54616,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0
8361,5823,1,23,70354.12,8.775775,19,0,0,54.50263,162.4526,4945.724284000001,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0
