,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,Bandwidth_GB_Year,Area_Suburban,Area_Urban,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Churn_Yes,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
4358,35157,3,26,20223.8,12.50019,13,1,1,22.30566,2313.442726,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0
1569,14606,4,45,16073.46,10.07234257,9,0,1,8.699764172,1087.336893,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
3078,4909,2,55,27187.1,9.467888,14,0,0,17.2154,2196.280451,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0
5502,13744,0,64,30466.06,8.669616,12,1,0,68.96904,6237.268861,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0
8589,587,1,63,36727.38,13.26881,17,0,0,48.28595,4354.210928,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
6653,9826,3,51,31785.21,7.656144,8,4,0,64.89527,6294.11967,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0
343,2816,0,57,29976.15,9.759360165,14,0,0,4.8932215139999995,1284.442486,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0
2899,20375,3,82,45288.02,12.2307,9,0,2,12.23126,1393.1305810000001,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0
6180,40385,0,89,19533.69,11.93019,8,0,1,62.838330000000006,6066.459973,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0
4032,27093,2,25,104452.6,15.825289999999999,13,0,0,5.013991000000001,952.2685798,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0
7747,1401,0,28,13554.79,11.62498,14,2,0,43.45813,4408.149328,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0
8903,2368,2,27,33392.44,9.789614,14,2,2,51.59283,4853.919295000001,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0
3839,14440,4,69,78568.26,12.7259,11,0,0,12.31648,1147.89846,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
7011,256,1,80,25262.27,13.486889999999999,15,1,0,66.62886,6512.543796,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0
2823,4406,5,81,24923.55,4.628556,16,1,1,3.8522410000000002,670.3465702000001,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0
6424,6304,0,84,36835.17,13.550770000000002,10,0,0,64.53,5675.888405,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
9553,106,1,39,20396.58,5.461551999999999,9,1,0,68.03445,5926.831311999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
4164,27317,0,79,12547.26,8.426711,19,0,1,8.596278,1431.48792,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
5035,13745,3,28,35986.11,7.179322999999999,13,0,0,71.10600000000001,6152.279339,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0
2922,4821,3,18,9443.65,12.964,8,0,0,2.598272,917.5571322999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
9760,2913,0,61,14192.54,10.66077,9,0,1,60.67808,5760.3255149999995,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
3408,3502,0,32,20091.91,9.556514,9,2,1,14.17544,1535.2439630000001,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
9192,1193,4,54,34134.21,8.947114,7,1,0,60.43193,5550.321643,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0
2855,154,3,73,43334.45,7.681019,12,1,0,1.4624709999999999,447.1773574,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
3786,1046,0,40,97088.5,12.705919999999999,15,0,2,11.69762,1230.552027,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1
5628,28016,0,87,67379.0,10.444,9,0,0,56.20378,4551.4403409999995,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
9746,27059,3,71,17170.93,9.152394000000001,8,1,0,59.64017,5294.992478,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0
9663,28221,6,82,10551.43,13.52236,13,2,0,59.787009999999995,5144.4567289999995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0
3681,4363,3,71,33377.2,6.7891449999999995,9,1,0,8.808902,1034.993917,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0
4104,823,1,32,27492.15,10.04509,12,2,1,15.15905,1654.594685,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
257,36260,7,76,91335.76,12.01267388,11,1,0,2.416685985,1078.291303,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0
5482,1358,4,57,28554.11,9.521180000000001,12,3,0,67.31834,5769.179556,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
7911,27851,8,42,14578.27,13.07965,13,1,0,47.24188,4694.576597,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0
5924,1347,4,58,103476.1,11.291789999999999,8,3,0,52.89423000000001,5084.851456,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
5057,11217,3,35,10736.53,7.138395,13,1,3,60.56995,5179.612997,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
9421,35240,3,52,75686.61,16.01067,13,1,0,71.39698,6584.194557,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
9970,146,1,37,28711.17,8.567386,10,1,0,61.513659999999994,5471.040392,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0
6236,443,3,58,17580.86,12.16532,10,2,1,65.69406,5933.23425,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
8944,42868,4,32,68056.48,13.57908,15,0,0,53.48684,4893.706015,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
4260,20920,0,36,66737.35,8.88295,14,0,0,16.532410000000002,1638.079725,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
5610,9246,8,34,69150.98,11.46918,10,0,0,58.543530000000004,5432.197233,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0
317,659,1,49,26391.1,14.04061351,10,1,0,14.09942339,1693.5760989999999,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1
7526,346,0,19,5537.66,11.19336,13,0,0,62.999280000000006,5595.201151,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0
7197,16479,5,36,11898.85,14.80654,11,1,0,47.77726,4520.939364,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0
9256,370,4,84,53087.64,8.965314999999999,12,0,0,62.17986,5747.9255969999995,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0
9972,25258,1,53,35415.05,9.041816,14,4,0,60.00232,5706.971929,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0
759,17145,5,76,15615.89,5.147134775,16,2,1,6.248150471000001,580.5443061000001,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
5453,2401,3,68,87243.94,11.52485,11,1,1,38.288070000000005,3491.783586,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
5409,300,3,82,9073.21,9.490555,14,0,0,59.21526,5663.5752090000005,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0
2103,20234,0,36,65731.64,11.39908,15,1,0,11.07943,1522.4822470000001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1780,140,1,64,19832.1,15.36169948,6,1,0,10.73057042,1572.393016,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0
880,8685,1,87,40921.71,11.53388751,13,1,2,5.803901847000001,1041.301237,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
6957,227,3,64,10173.37,11.994069999999999,13,1,0,60.22003,5450.600979999999,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1
6432,165,4,43,92696.47,6.630274000000001,9,1,1,71.77038,6188.3223880000005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
8669,660,10,20,50637.64,10.97487,14,0,0,66.90749,6916.234923,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1
1652,540,2,20,30088.13,11.71398312,11,0,1,4.5093299589999996,933.8036457000001,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0
4790,15788,0,43,56792.26,10.037339999999999,14,0,1,4.546842,1076.672787,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0
2681,34791,0,18,46431.14,5.2721849999999995,14,0,0,5.874949,1406.140722,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0
5583,8377,2,53,160862.9,3.4579,11,1,2,63.282830000000004,5641.382534,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0
4068,556,1,40,21018.6,8.416539,15,1,0,13.14021,2006.605241,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
5798,11880,8,33,19922.88,9.900310000000001,15,0,1,47.91787,4869.334092,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
3815,2863,6,83,24940.42,14.0011,12,0,0,7.232429,1575.575608,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0
1597,1531,4,64,9041.08,8.877390965,5,1,2,6.605815722000001,1018.373473,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0
583,447,1,22,39281.35,14.68014234,12,0,0,7.931439645,1262.007891,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0
3482,2077,3,49,32386.97,12.22531,13,0,0,15.71625,2361.62202,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0
2266,8851,3,62,17947.55,7.569971000000001,14,0,0,7.667371000000001,1345.8438119999998,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1
1251,8621,1,37,51606.19,15.61280724,12,0,1,2.163284177,602.4065111000001,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
427,17872,1,85,76984.15,9.320914781,12,1,0,10.03363969,1467.273158,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
1707,266,4,71,48597.98,10.84404672,11,1,1,1.871917709,859.0587897,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0
8464,4206,2,76,114044.9,12.40842,11,0,0,69.45823,5938.5043479999995,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0
6337,1605,1,88,13397.57,16.10876,11,1,0,63.63312,5433.979472,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0
1624,2521,1,58,13157.91,10.58651971,15,0,1,11.71117991,1385.152156,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1
7004,32489,2,70,53719.81,10.54,11,0,0,70.24121,6349.636467,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1
6723,1148,1,53,27970.6,13.82199,18,0,2,62.20783,5841.787149,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0
4105,45596,3,28,17931.97,6.216824,13,0,1,27.47595,3452.422228,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0
3942,54,9,31,55521.06,9.276057000000002,9,0,0,2.086344,1110.320153,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0
6206,1141,1,49,14235.87,6.536395,16,2,0,56.73689,5006.557282,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1
4884,4010,1,51,20845.79,2.53911,11,2,0,17.58224,1964.367635,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0
9347,3149,4,63,21430.63,8.930603,10,0,0,69.1413,5901.736855,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
3454,754,8,66,59694.68,8.789317,14,2,0,8.977196000000001,2036.8891780000001,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0
4649,12478,0,36,34999.62,6.706764999999999,10,1,2,7.965702,1311.801862,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1
8191,1706,3,84,36752.22,2.6377029999999997,18,3,0,56.56411,4771.553025,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
3874,49836,3,88,4196.99,8.949569,12,1,2,11.09994,1114.819074,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
399,758,1,48,37096.85,7.9515906439999995,5,0,0,1.6655917759999999,169.39927980000002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
7652,276,1,34,27296.2,14.245729999999998,12,0,1,59.84496,5323.572725999999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0
1179,16394,0,63,3998.85,12.47176454,11,2,0,8.509499576,1072.213221,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1
6876,2540,2,54,19694.03,12.436060000000001,11,2,0,58.19535,5305.491342,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0
2670,702,1,56,83923.73,11.80835,12,1,0,15.06815,1516.686884,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
1276,14393,0,55,46854.5,10.51853461,12,0,0,15.97494301,2035.008705,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1
6043,853,4,47,57748.04,14.24673,13,2,0,66.69757,6245.097339,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1
2990,3370,4,67,123891.9,11.74163,8,1,1,9.25677,1318.670361,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0
687,7731,3,74,18326.88,9.479801512,20,0,0,9.428767036,1328.568048,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0
4801,2273,1,48,76333.6,11.529860000000001,12,0,0,8.696147999999999,1475.739164,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
1521,188,2,68,37911.51,9.203214554,12,1,1,1.19808324,253.7938252,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
4305,12920,4,77,10744.48,13.3429,18,0,1,20.10599,2595.464531,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
7888,3764,0,41,28238.85,6.940517999999999,11,1,1,62.555409999999995,5812.466707,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
3610,15119,2,48,67258.0,10.36244,14,1,0,11.18714,1235.7689699999999,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0
1088,361,8,38,11354.23,9.586595427999999,18,1,0,18.73450543,2809.296787,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
3826,21734,4,65,31243.64,7.3971729999999996,9,2,2,17.787689999999998,1833.860705,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0
6035,1239,8,18,29377.52,9.969352,14,4,0,42.05546,3868.983397,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
4220,2608,6,30,31817.36,11.48473,11,0,0,1.923729,577.0059282999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0
7264,7294,4,21,17870.91,16.15372,9,0,1,54.23655,5146.161642,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0
4094,151,7,29,86449.72,10.15265,10,0,0,5.951276,849.8471125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2649,2139,10,20,30767.83,11.6043,12,1,0,16.93329,2020.8963579999997,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0
4471,2123,1,62,67129.6,12.25073,8,1,0,8.157411999999999,909.7634001,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0
5699,47,1,75,33366.03,11.59798,9,1,1,67.40482,5748.365703,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0
6854,463,2,65,45511.46,5.256583,9,1,0,68.16632,5838.199467,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0
7503,51117,5,41,46231.66,15.298739999999999,15,1,0,50.7426,4865.980872,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0
1593,1839,2,67,80127.15,7.583881177,16,0,0,16.52190477,1630.52375,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1
7065,14970,1,81,42859.18,3.5908889999999998,13,0,0,71.34241,6166.675945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0
9892,2352,0,89,73006.74,9.808694000000001,12,0,0,66.82584,6422.525635,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0
1489,9930,3,64,48413.98,13.47305526,14,0,0,11.32483244,1637.132389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
7641,12645,2,47,8244.17,2.4826740000000003,17,0,0,61.778130000000004,5532.170372,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
1201,868,9,57,32810.46,15.17990976,7,1,1,1.43538042,367.3059091,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
4359,5036,2,89,63155.68,8.52773,6,0,0,9.975367,1476.9161609999999,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
5094,25256,0,47,42429.53,11.43603,12,2,0,61.570780000000006,6175.505483,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0
3324,16630,2,49,3834.42,11.76045,17,1,3,17.549529999999997,2326.985753,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0
9426,39994,3,84,53439.45,9.454309,10,2,0,43.40702,3784.6194570000002,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0
3833,3322,2,23,8936.02,5.771475,16,0,0,7.413447,1469.056257,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1
9670,489,1,19,56177.48,10.83731,14,0,2,57.20401999999999,4994.3143390000005,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0
5630,371,1,21,23794.39,9.368647,15,0,1,60.15898000000001,5547.950500999999,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0
7138,2074,1,30,35515.33,11.93453,16,0,0,57.96945,5168.943477000001,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0
305,13768,4,80,9450.84,9.53003591,16,1,1,3.8347274710000003,649.3891796,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0
9804,984,7,83,11084.4,5.724732,11,0,0,66.16906,5924.59411,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
8281,30975,4,30,51460.33,9.604057000000001,16,0,3,56.7613,5409.035513000001,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
1684,57,1,58,45101.92,3.423741645,9,2,1,7.355635727999999,1357.285615,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0
7688,2350,1,58,20514.4,10.41502,10,0,0,54.26571,5274.0666200000005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1
1355,3191,4,33,6878.84,8.61275076,11,1,0,18.88610542,1797.14783,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1629,1295,2,29,9514.35,6.977990294,12,0,0,4.882004458,772.3133729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
3162,13190,3,87,36947.65,11.086839999999999,6,1,0,1.481645,406.09991610000003,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1
5522,719,3,81,29516.52,4.0714440000000005,11,1,2,67.11808,6071.058615999999,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
9860,898,8,30,12353.8,11.9302,9,0,0,61.783480000000004,5696.949378,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
8114,9152,1,46,20327.16,11.27511,13,3,0,53.79108000000001,4529.292662,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6888,3853,7,62,38449.96,13.199000000000002,13,1,1,60.4093,5757.952045,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1
252,2431,0,72,27235.54,9.321265424,14,0,0,15.28108311,1811.964373,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0
6958,5161,0,77,81600.16,10.93666,10,1,0,42.31348,4405.254802,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0
674,1181,4,68,60317.8,9.271105348999999,14,1,1,3.525858481,532.0660282,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0
7200,1227,4,50,25024.22,7.815643,9,0,0,49.408190000000005,4826.083597,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0
1814,64417,0,39,47285.08,13.734275899999998,14,1,0,9.705809585,1559.323963,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0
4239,605,1,43,50673.99,10.140139999999999,12,0,0,8.361438,1057.8658699999999,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
3788,148,0,87,62496.87,11.76887,8,2,0,1.3612819999999999,313.82631319999996,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
7064,3899,0,88,105739.9,12.279119999999999,11,0,0,38.47721,3385.487772,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
4835,27819,3,19,28022.35,14.58334,14,0,1,13.11297,1705.302867,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0
